multiverse_id,mtgo_id,set,collector_number,lang,rarity,name,mana_cost,cmc,type_line,artist,usd_price,usd_foil_price,eur_price,tix_price,image_uri,scryfall_uri,scryfall_id
,137995,SPG,107,en,M,Inspired Ultimatum,{U}{U}{R}{R}{R}{W}{W},7.0,Sorcery,Dominik Mayer,1.61,2.82,1.33,0.02,https://cards.scryfall.io/large/front/f/e/fe51805f-a2e3-4c29-a6a7-ca99537d13a8.jpg?1783907432,https://scryfall.com/card/spg/107/inspired-ultimatum,fe51805f-a2e3-4c29-a6a7-ca99537d13a8
292732,46148,DDJ,31,en,R,Invoke the Firemind,{X}{U}{U}{R},3.0,Sorcery,Zoltan Boros & Gabor Szikszai,0.31,,0.19,0.67,https://cards.scryfall.io/large/front/d/f/df4863dc-3545-4ee7-a3c8-beed109a7f38.jpg?1783940411,https://scryfall.com/card/ddj/31/invoke-the-firemind,df4863dc-3545-4ee7-a3c8-beed109a7f38
476393,79408,THB,142,en,C,Iroas's Blessing,{3}{R},4.0,Enchantment — Aura,Victor Adame Minguez,0.05,0.3,0.04,0.03,https://cards.scryfall.io/large/front/a/b/ab6e99a5-b105-489e-aff6-7d2ca50d8ba9.jpg?1783931550,https://scryfall.com/card/thb/142/iroass-blessing,ab6e99a5-b105-489e-aff6-7d2ca50d8ba9
530160,91474,AFR,267,en,C,Island,"",0.0,Basic Land — Island,Sarah Finnigan,0.11,0.17,0.1,0.03,https://cards.scryfall.io/large/front/2/9/29d575fc-037b-421a-a205-12d492e9361e.jpg?1783926431,https://scryfall.com/card/afr/267/island,29d575fc-037b-421a-a205-12d492e9361e
382978,52901,VMA,269,en,U,Ivory Tower,{1},1.0,Artifact,Jason Chan,,,,0.04,https://cards.scryfall.io/large/front/a/a/aaf91af0-0243-4dca-90de-d7580f4f9d38.jpg?1783939235,https://scryfall.com/card/vma/269/ivory-tower,aaf91af0-0243-4dca-90de-d7580f4f9d38
383286,53328,M15,63,en,U,Jace's Ingenuity,{3}{U}{U},5.0,Instant,Igor Kieryluk,0.14,0.25,0.08,0.03,https://cards.scryfall.io/large/front/a/d/ad4932ba-e272-4f22-89f5-a6153ca570b5.jpg?1783939191,https://scryfall.com/card/m15/63/jaces-ingenuity,ad4932ba-e272-4f22-89f5-a6153ca570b5
599100,107981,DMR,226,en,C,Jalum Tome,{3},3.0,Artifact — Book,Jerry Tiritilli,0.13,0.14,0.04,0.04,https://cards.scryfall.io/large/front/3/d/3d2db45f-4cdb-4b7f-a270-44b2b1482f69.jpg?1783918415,https://scryfall.com/card/dmr/226/jalum-tome,3d2db45f-4cdb-4b7f-a270-44b2b1482f69
45482,19343,8ED,306,en,R,Jayemdae Tome,{4},4.0,Artifact — Book,Donato Giancola,0.26,,0.17,0.02,https://cards.scryfall.io/large/front/c/7/c73b31b1-c347-4f1c-af4f-8ffbf9e8bf8a.jpg?1783944632,https://scryfall.com/card/8ed/306/jayemdae-tome,c73b31b1-c347-4f1c-af4f-8ffbf9e8bf8a
611316,109244,MUL,11,en,M,"Jin-Gitaxias, Core Augur",{8}{U}{U},10.0,Legendary Creature — Phyrexian Praetor,Kekai Kotaki,12.59,14.26,8.21,0.11,https://cards.scryfall.io/large/front/7/7/77fd8de3-bd4a-473d-b1ed-05305ab15d75.jpg?1783916875,https://scryfall.com/card/mul/11/jin-gitaxias-core-augur,77fd8de3-bd4a-473d-b1ed-05305ab15d75
,140553,FIC,406,en,U,Jungle Shrine,"",0.0,Land,Eddie Mendoza,0.29,,0.26,0.05,https://cards.scryfall.io/large/front/c/f/cf5f5ffc-fad0-4f7b-b2a3-cc10ca445d40.jpg?1783906216,https://scryfall.com/card/fic/406/jungle-shrine,cf5f5ffc-fad0-4f7b-b2a3-cc10ca445d40
201201,33544,ME3,126,en,U,Killer Bees,{1}{G}{G},3.0,Creature — Insect,Phil Foglio,,,,0.04,https://cards.scryfall.io/large/front/0/9/096c7da0-a341-4044-9033-95e7bf2d605a.jpg?1783942211,https://scryfall.com/card/me3/126/killer-bees,096c7da0-a341-4044-9033-95e7bf2d605a
438769,66285,IMA,203,en,R,Knight of the Reliquary,{1}{G}{W},3.0,Creature — Human Knight,Michael Komarck,1.42,6.13,1.26,0.03,https://cards.scryfall.io/large/front/2/0/205df311-a72d-40f1-b2ea-9b30274bc9bd.jpg?1783935511,https://scryfall.com/card/ima/203/knight-of-the-reliquary,205df311-a72d-40f1-b2ea-9b30274bc9bd
153977,29663,SHM,99,en,R,Knollspine Invocation,{1}{R}{R},3.0,Enchantment,Dave Dorman,0.37,0.93,0.18,0.02,https://cards.scryfall.io/large/front/8/1/8157aade-9dfc-402d-8e1f-468bf2bccb9c.jpg?1783942747,https://scryfall.com/card/shm/99/knollspine-invocation,8157aade-9dfc-402d-8e1f-468bf2bccb9c
180265,31791,CON,114,en,U,Knotvine Mystic,{R}{G}{W},3.0,Creature — Elf Druid,Ariel Olivetti,0.42,4.32,0.46,0.03,https://cards.scryfall.io/large/front/f/6/f6372fa0-e9c8-45d0-a3b8-72eb191c6b26.jpg?1783942467,https://scryfall.com/card/con/114/knotvine-mystic,f6372fa0-e9c8-45d0-a3b8-72eb191c6b26
184697,30688,ME2,52,en,C,Lat-Nam's Legacy,{1}{U},2.0,Instant,Tom Wänerstrand,,,,0.04,https://cards.scryfall.io/large/front/c/e/ce13ff7b-a03c-488f-a140-2c03b64fe218.jpg?1783942633,https://scryfall.com/card/me2/52/lat-nams-legacy,ce13ff7b-a03c-488f-a140-2c03b64fe218
394614,56272,DTK,60,en,U,Learn from the Past,{3}{U},4.0,Instant,Chase Stone,0.15,0.86,0.11,0.03,https://cards.scryfall.io/large/front/3/4/347c6e76-dba4-4448-a4f4-d9591d4539c7.jpg?1783938607,https://scryfall.com/card/dtk/60/learn-from-the-past,347c6e76-dba4-4448-a4f4-d9591d4539c7
627861,115023,CMM,397,en,C,Letter of Acceptance,{3},3.0,Artifact,Daniel Ljunggren,0.18,0.27,0.07,0.04,https://cards.scryfall.io/large/front/a/e/ae094ace-1760-4bdd-a513-04616fb0deeb.jpg?1783915596,https://scryfall.com/card/cmm/397/letter-of-acceptance,ae094ace-1760-4bdd-a513-04616fb0deeb
616852,111954,LTR,22,en,U,Lost to Legend,{W}{W},2.0,Instant,Kasia 'Kafis' Zielińska,0.22,0.24,0.07,0.03,https://cards.scryfall.io/large/front/c/4/c4e40481-aeaa-4b3d-a020-e9b6d7c11992.jpg?1783916328,https://scryfall.com/card/ltr/22/lost-to-legend,c4e40481-aeaa-4b3d-a020-e9b6d7c11992
696378,138381,TDC,222,en,U,Loyal Apprentice,{1}{R},2.0,Creature — Human Artificer,Joe Slucher,0.31,,0.33,0.43,https://cards.scryfall.io/large/front/d/4/d4d469ea-824b-4eff-82e8-2a0b9b4c0e2d.jpg?1783907066,https://scryfall.com/card/tdc/222/loyal-apprentice,d4d469ea-824b-4eff-82e8-2a0b9b4c0e2d
82968,22979,9ED,84,en,C,Lumengrid Warden,{1}{U},2.0,Creature — Human Wizard,Francis Tsai,0.15,,0.06,0.03,https://cards.scryfall.io/large/front/a/7/a7b0a060-8ab4-41d9-921d-db5a67fbfaa1.jpg?1783944045,https://scryfall.com/card/9ed/84/lumengrid-warden,a7b0a060-8ab4-41d9-921d-db5a67fbfaa1
482722,,C20,94,en,R,Magus of the Disk,{2}{W}{W},4.0,Creature — Human Wizard,Jeremy Jarvis,0.31,,0.17,,https://cards.scryfall.io/large/front/7/0/70cdad7a-f041-4bbe-87ed-876ac6d0c31b.jpg?1783931197,https://scryfall.com/card/c20/94/magus-of-the-disk,70cdad7a-f041-4bbe-87ed-876ac6d0c31b
233297,38832,ME4,19,en,R,Martyr's Cry,{W}{W},2.0,Sorcery,Jeff A. Menges,,,,0.08,https://cards.scryfall.io/large/front/c/9/c9fb6ef0-0a57-4521-9401-92ad6c614af2.jpg?1783941460,https://scryfall.com/card/me4/19/martyrs-cry,c9fb6ef0-0a57-4521-9401-92ad6c614af2
45275,19569,8ED,91,en,U,Merchant Scroll,{1}{U},2.0,Sorcery,David Martin,4.95,,4.58,2.83,https://cards.scryfall.io/large/front/b/b/bb5385d2-ca5d-4fb9-934b-b7cc8b38ac89.jpg?1783944793,https://scryfall.com/card/8ed/91/merchant-scroll,bb5385d2-ca5d-4fb9-934b-b7cc8b38ac89
189625,34576,ZEN,55,en,U,Merfolk Seastalkers,{3}{U},4.0,Creature — Merfolk Scout,Eric Deschamps,0.07,0.29,0.17,0.04,https://cards.scryfall.io/large/front/4/f/4fe5d069-45a0-46ea-b3ec-4e75f0531382.jpg?1783942162,https://scryfall.com/card/zen/55/merfolk-seastalkers,4fe5d069-45a0-46ea-b3ec-4e75f0531382
,147939,TMT,158,en,R,"Mikey & Leo, Chaos & Order",{G/W}{G/W},2.0,Legendary Creature — Mutant Ninja Turtle,Jason Rainville,1.33,2.03,1.71,0.03,https://cards.scryfall.io/large/front/9/c/9cfeb2b4-937c-4bcc-bb03-467cc0effba2.jpg?1783904074,https://scryfall.com/card/tmt/158/mikey-&-leo-chaos-&-order,9cfeb2b4-937c-4bcc-bb03-467cc0effba2
420605,62127,MPS,18,en,S,Mind's Eye,{5},5.0,Artifact,David Gaillet,,50.3,,0.13,https://cards.scryfall.io/large/front/e/c/ec739943-9a29-4b5f-8a9c-deb34831cc1e.jpg?1783937249,https://scryfall.com/card/mps/18/minds-eye,ec739943-9a29-4b5f-8a9c-deb34831cc1e
563208,100688,CLB,325,en,U,Mind Stone,{2},2.0,Artifact,Ioannis Fiore,0.32,0.78,0.28,0.2,https://cards.scryfall.io/large/front/1/9/1969ddc0-ee6c-4c3d-a9dd-7f1c491609be.jpg?1783922670,https://scryfall.com/card/clb/325/mind-stone,1969ddc0-ee6c-4c3d-a9dd-7f1c491609be
583819,105102,BRO,239,en,C,Mine Worker,{2},2.0,Artifact Creature — Assembly-Worker,Raoul Vitale,0.14,0.2,0.11,0.03,https://cards.scryfall.io/large/front/5/a/5aa63321-aa28-449d-a31f-869a98c5a6be.jpg?1783920018,https://scryfall.com/card/bro/239/mine-worker,5aa63321-aa28-449d-a31f-869a98c5a6be
571589,101996,2X2,256,en,U,Mistmeadow Witch,{1}{W/U},2.0,Creature — Kithkin Wizard,Greg Staples,0.21,0.21,0.14,0.04,https://cards.scryfall.io/large/front/c/0/c0119777-70da-4cba-8104-a7e78604d515.jpg?1783921815,https://scryfall.com/card/2x2/256/mistmeadow-witch,c0119777-70da-4cba-8104-a7e78604d515
600972,108071,DMR,421,en,R,Mystical Tutor,{U},1.0,Instant,Richard Kane Ferguson,18.23,25.38,11.77,0.38,https://cards.scryfall.io/large/front/0/0/000a5154-90ba-459e-b122-d6893dfdb56f.jpg?1783918333,https://scryfall.com/card/dmr/421/mystical-tutor,000a5154-90ba-459e-b122-d6893dfdb56f
677950,134794,FDN,511,en,R,Mystic Archaeologist,{1}{U},2.0,Creature — Human Wizard,Eric Deschamps,0.19,,0.22,0.02,https://cards.scryfall.io/large/front/c/0/c069ff32-6759-48a2-8674-4f729c91dcd0.jpg?1783908963,https://scryfall.com/card/fdn/511/mystic-archaeologist,c069ff32-6759-48a2-8674-4f729c91dcd0
398629,57618,ORI,65,en,C,Negate,{1}{U},2.0,Instant,Jeremy Jarvis,0.16,0.46,0.13,0.03,https://cards.scryfall.io/large/front/e/8/e848b632-e08a-4341-a99c-d8207f9ffe48.jpg?1783938350,https://scryfall.com/card/ori/65/negate,e848b632-e08a-4341-a99c-d8207f9ffe48
414512,61498,EMN,205,en,U,Nephalia Academy,"",0.0,Land,Adam Paquette,0.19,1.1,0.15,0.03,https://cards.scryfall.io/large/front/9/2/9243eb5b-905e-446f-9ee0-7557e3b31db3.jpg?1783937421,https://scryfall.com/card/emn/205/nephalia-academy,9243eb5b-905e-446f-9ee0-7557e3b31db3
213754,39305,MBS,28,en,U,Neurok Commando,{1}{U}{U},3.0,Creature — Human Rogue,Matt Stewart,0.08,0.42,0.18,0.03,https://cards.scryfall.io/large/front/a/a/aa7084f3-9335-401f-9a62-6f131351338d.jpg?1783941388,https://scryfall.com/card/mbs/28/neurok-commando,aa7084f3-9335-401f-9a62-6f131351338d
45974,19701,MRD,44,en,C,Neurok Spy,{2}{U},3.0,Creature — Human Rogue,Daren Bader,0.04,0.25,0.07,0.03,https://cards.scryfall.io/large/front/4/7/47b86a02-d40a-4615-8402-bd5700cb5101.jpg?1783944553,https://scryfall.com/card/mrd/44/neurok-spy,47b86a02-d40a-4615-8402-bd5700cb5101
,148209,TMT,248,en,M,North Wind Avatar,{2}{U}{U}{R},5.0,Creature — Dragon Spirit Avatar,Tyler Walpole,3.33,3.85,2.4,0.43,https://cards.scryfall.io/large/front/d/4/d4316e3e-550f-459d-bbcb-1006d029246d.jpg?1783904041,https://scryfall.com/card/tmt/248/north-wind-avatar,d4316e3e-550f-459d-bbcb-1006d029246d
546978,95186,VOC,14,en,R,Occult Epiphany,{X}{U},1.0,Instant,Jason Rainville,1.19,,1.46,3.99,https://cards.scryfall.io/large/front/6/9/6920c895-bc98-4871-a53f-219fa27a74e5.jpg?1783925004,https://scryfall.com/card/voc/14/occult-epiphany,6920c895-bc98-4871-a53f-219fa27a74e5
636770,117936,LCI,68,en,C,Orazca Puzzle-Door,{U},1.0,Artifact,Cristi Balanescu,0.14,0.19,0.07,0.03,https://cards.scryfall.io/large/front/2/7/27acf726-52f5-493d-8678-c12485f67747.jpg?1783913791,https://scryfall.com/card/lci/68/orazca-puzzle-door,27acf726-52f5-493d-8678-c12485f67747
50487,21481,CHK,232,en,C,Order of the Sacred Bell,{3}{G},4.0,Creature — Human Monk,Carl Critchlow,0.07,0.2,0.05,0.03,https://cards.scryfall.io/large/front/5/b/5bc9093a-4397-432f-b9e3-3693efcaec20.jpg?1783944284,https://scryfall.com/card/chk/232/order-of-the-sacred-bell,5bc9093a-4397-432f-b9e3-3693efcaec20
24597,14267,PCY,39,en,R,Overburden,{1}{U},2.0,Enchantment,John Matson,15.74,160.0,6.94,3.94,https://cards.scryfall.io/large/front/7/e/7e6cf6b6-b4c1-4742-9be4-b3b15fbb0202.jpg?1783945791,https://scryfall.com/card/pcy/39/overburden,7e6cf6b6-b4c1-4742-9be4-b3b15fbb0202
46089,19699,MRD,45,en,C,Override,{2}{U},3.0,Instant,Hugh Jamieson,0.17,0.41,0.17,0.03,https://cards.scryfall.io/large/front/3/5/35964fa6-800d-41d6-9f82-fb9c87deee56.jpg?1783944553,https://scryfall.com/card/mrd/45/override,35964fa6-800d-41d6-9f82-fb9c87deee56
,,SLD,600,en,R,Persistent Petitioners,{1}{U},2.0,Creature — Human Advisor,NIARK1,,110.04,,,https://cards.scryfall.io/large/front/1/1/115e864c-a47f-48f6-a0e1-739e1427cb37.jpg?1783913448,https://scryfall.com/card/sld/600/persistent-petitioners,115e864c-a47f-48f6-a0e1-739e1427cb37
370765,49191,M14,28,en,C,Pillarfield Ox,{3}{W},4.0,Creature — Ox,Andrew Robinson,0.2,0.4,0.08,0.04,https://cards.scryfall.io/large/front/f/7/f79d3bba-18b0-4c56-a90b-8e28935a6a7a.jpg?1783939941,https://scryfall.com/card/m14/28/pillarfield-ox,f79d3bba-18b0-4c56-a90b-8e28935a6a7a
,148349,SOA,21,en,R,Preordain,{U},1.0,Sorcery,Aitor Sebastián,2.56,3.74,2.59,2.73,https://cards.scryfall.io/large/front/8/2/8221b564-acf0-4d82-94f5-2ba1337ff5e1.jpg?1783903929,https://scryfall.com/card/soa/21/preordain,8221b564-acf0-4d82-94f5-2ba1337ff5e1
391896,55494,FRF,21,en,C,Pressure Point,{1}{W},2.0,Instant,Chase Stone,0.05,0.25,0.09,0.03,https://cards.scryfall.io/large/front/d/0/d0027360-736c-4b3e-b2cd-0d821cca587a.jpg?1783938712,https://scryfall.com/card/frf/21/pressure-point,d0027360-736c-4b3e-b2cd-0d821cca587a
221111,38572,ME4,58,en,U,Prodigal Sorcerer,{2}{U},3.0,Creature — Human Wizard Sorcerer,Douglas Shuler,,,,0.04,https://cards.scryfall.io/large/front/7/7/7753c8ed-e7f4-4243-a481-26f733c5e947.jpg?1783941450,https://scryfall.com/card/me4/58/prodigal-sorcerer,7753c8ed-e7f4-4243-a481-26f733c5e947
,144968,TLA,238,en,U,"Professor Zei, Anthropologist",{U/R}{U/R},2.0,Legendary Creature — Human Advisor Ally,Pauline Voss,0.19,0.23,0.09,0.03,https://cards.scryfall.io/large/front/2/7/27baccc0-7e25-4f39-be0d-31cd98ca0dc5.jpg?1783904921,https://scryfall.com/card/tla/238/professor-zei-anthropologist,27baccc0-7e25-4f39-be0d-31cd98ca0dc5
40173,17853,ONS,102,en,R,Psychic Trance,{2}{U}{U},4.0,Instant,Rebecca Guay,0.36,5.06,0.41,0.02,https://cards.scryfall.io/large/front/d/5/d5e55695-16cc-4373-8078-959f1ded4c6d.jpg?1783945079,https://scryfall.com/card/ons/102/psychic-trance,d5e55695-16cc-4373-8078-959f1ded4c6d
,147827,TMT,102,en,M,"Raphael, Ninja Destroyer",{2}{R}{R},4.0,Legendary Creature — Mutant Ninja Turtle,Fajareka Setiawan,1.41,1.55,0.85,0.03,https://cards.scryfall.io/large/front/e/e/eeffadda-cb71-4434-89bf-36db1a36da0b.jpg?1783904092,https://scryfall.com/card/tmt/102/raphael-ninja-destroyer,eeffadda-cb71-4434-89bf-36db1a36da0b
661755,126497,MH3,238,en,U,Razorgrass Ambush // Razorgrass Field,{1}{W},2.0,Instant // Land,Cristi Balanescu,0.33,0.38,0.3,0.03,https://cards.scryfall.io/large/front/5/7/57065dca-f90e-4184-bbc4-95d726a4160b.jpg?1783911235,https://scryfall.com/card/mh3/238/razorgrass-ambush-razorgrass-field,57065dca-f90e-4184-bbc4-95d726a4160b
541032,94692,VOW,174,en,C,Reckless Impulse,{1}{R},2.0,Sorcery,Mathias Kollros,1.75,1.81,1.4,0.03,https://cards.scryfall.io/large/front/6/9/6943c07f-ab0d-4f5a-bbe9-c0a83dc98546.jpg?1783924826,https://scryfall.com/card/vow/174/reckless-impulse,6943c07f-ab0d-4f5a-bbe9-c0a83dc98546
513502,88527,STX,25,en,U,Reduce to Memory,{1}{W}{W},3.0,Sorcery — Lesson,Campbell White,0.29,0.24,0.11,0.03,https://cards.scryfall.io/large/front/7/b/7bfc408e-34d6-4e94-8678-4cc229cbc6f5.jpg?1783927387,https://scryfall.com/card/stx/25/reduce-to-memory,7bfc408e-34d6-4e94-8678-4cc229cbc6f5
582540,108436,40K,291,en,U,Reliquary Tower,"",0.0,Land,Lucas Terryn,7.21,,4.63,0.08,https://cards.scryfall.io/large/front/f/c/fc07ad3a-982a-4bfc-b2e7-8e6e340ed32c.jpg?1783920701,https://scryfall.com/card/40k/291/reliquary-tower,fc07ad3a-982a-4bfc-b2e7-8e6e340ed32c
,142923,EOE,155,en,U,Remnant Elemental,{1}{R},2.0,Creature — Elemental,Nereida,0.09,0.19,0.07,0.03,https://cards.scryfall.io/large/front/8/3/830d5532-3b24-470e-912f-f0f5df1cb530.jpg?1783905947,https://scryfall.com/card/eoe/155/remnant-elemental,830d5532-3b24-470e-912f-f0f5df1cb530
141930,29309,SHM,19,en,U,Resplendent Mentor,{4}{W},5.0,Creature — Kithkin Cleric,Franz Vohwinkel,3.06,12.88,0.49,0.03,https://cards.scryfall.io/large/front/b/e/be87e59d-422c-4dd7-8867-423e784830a2.jpg?1783942766,https://scryfall.com/card/shm/19/resplendent-mentor,be87e59d-422c-4dd7-8867-423e784830a2
696284,138193,TDC,128,en,R,Rhox Faithmender,{3}{W},4.0,Creature — Rhino Monk,Wesley Burt,1.79,,2.11,0.18,https://cards.scryfall.io/large/front/c/7/c79a8938-aae6-42ff-888c-2783e11a8d4f.jpg?1783907119,https://scryfall.com/card/tdc/128/rhox-faithmender,c79a8938-aae6-42ff-888c-2783e11a8d4f
202484,38844,ME4,224,en,R,Ring of Renewal,{5},5.0,Artifact,Douglas Shuler,,,,0.02,https://cards.scryfall.io/large/front/9/f/9fb24eec-0c3b-43fb-b159-518429a2f2f6.jpg?1783941410,https://scryfall.com/card/me4/224/ring-of-renewal,9fb24eec-0c3b-43fb-b159-518429a2f2f6
632073,116090,WOE,312,en,U,Rowdy Research,{6}{U},7.0,Instant,Bram Sels,0.22,0.2,0.13,0.03,https://cards.scryfall.io/large/front/8/9/89b7e901-5ba4-4374-9eeb-96354279a123.jpg?1783915040,https://scryfall.com/card/woe/312/rowdy-research,89b7e901-5ba4-4374-9eeb-96354279a123
664074,126001,MH3,295,en,R,Ruby Medallion,{2},2.0,Artifact,Daniel Ljunggren,13.88,14.2,10.51,0.95,https://cards.scryfall.io/large/front/6/3/630febf5-58ff-4dab-a5a8-575ebc5435a6.jpg?1783911209,https://scryfall.com/card/mh3/295/ruby-medallion,630febf5-58ff-4dab-a5a8-575ebc5435a6
189624,34574,ZEN,145,en,C,Ruinous Minotaur,{1}{R}{R},3.0,Creature — Minotaur Warrior,Raymond Swanland,0.05,0.14,0.06,0.03,https://cards.scryfall.io/large/front/e/8/e800a3fe-bb1a-45f1-8c81-5ec88ff8647b.jpg?1783942140,https://scryfall.com/card/zen/145/ruinous-minotaur,e800a3fe-bb1a-45f1-8c81-5ec88ff8647b
74210,22050,SOK,144,en,C,Sakura-Tribe Scout,{G},1.0,Creature — Snake Shaman Scout,Darrell Riche,2.36,12.55,0.97,0.03,https://cards.scryfall.io/large/front/9/c/9cbdda50-8a27-4094-849d-b6f66def82ce.jpg?1783944134,https://scryfall.com/card/sok/144/sakura-tribe-scout,9cbdda50-8a27-4094-849d-b6f66def82ce
485391,81363,M21,68,en,U,Sanctum of Calm Waters,{3}{U},4.0,Legendary Enchantment — Shrine,Johannes Voss,0.4,9.57,0.32,0.03,https://cards.scryfall.io/large/front/8/0/80b2fb65-5868-4cab-b45d-e103558ce7dc.jpg?1783930720,https://scryfall.com/card/m21/68/sanctum-of-calm-waters,80b2fb65-5868-4cab-b45d-e103558ce7dc
497613,84968,CMR,93,en,U,Scholar of the Ages,{5}{U}{U},7.0,Creature — Human Wizard,Micah Epstein,0.16,0.36,0.16,0.04,https://cards.scryfall.io/large/front/8/b/8bfa31b5-8a4f-4766-9606-648cb8ee2916.jpg?1783928851,https://scryfall.com/card/cmr/93/scholar-of-the-ages,8bfa31b5-8a4f-4766-9606-648cb8ee2916
426770,63738,AKH,68,en,C,Scribe of the Mindful,{2}{U},3.0,Creature — Human Cleric,Bastien L. Deharme,0.14,0.27,0.09,0.03,https://cards.scryfall.io/large/front/3/4/34ffaefe-1b9e-418d-9760-b7d546f03542.jpg?1783936514,https://scryfall.com/card/akh/68/scribe-of-the-mindful,34ffaefe-1b9e-418d-9760-b7d546f03542
88811,22216,SOK,159,en,R,Scroll of Origins,{2},2.0,Artifact,Dany Orizio,0.28,0.98,0.25,0.02,https://cards.scryfall.io/large/front/3/6/36b39d20-47b5-468b-aaf8-f6b7c7048b33.jpg?1783944132,https://scryfall.com/card/sok/159/scroll-of-origins,36b39d20-47b5-468b-aaf8-f6b7c7048b33
438457,,DDT,17,en,C,Scroll Thief,{2}{U},3.0,Creature — Merfolk Rogue,Alex Horley-Orlandelli,0.25,,0.12,,https://cards.scryfall.io/large/front/a/7/a7caae7e-9b88-4428-b9e3-86cb8c84bd65.jpg?1783935613,https://scryfall.com/card/ddt/17/scroll-thief,a7caae7e-9b88-4428-b9e3-86cb8c84bd65
625433,114397,CMM,1028,en,R,Sea Gate Wreckage,"",0.0,Land,Zack Stella,0.55,,0.29,0.02,https://cards.scryfall.io/large/front/1/c/1c137634-7531-4573-9bfa-623d8edf839c.jpg?1783915378,https://scryfall.com/card/cmm/1028/sea-gate-wreckage,1c137634-7531-4573-9bfa-623d8edf839c
,142489,EOC,176,en,C,Seat of the Synod,"",0.0,Artifact Land,John Avon,0.86,,0.88,2.69,https://cards.scryfall.io/large/front/5/7/57a194b3-2899-4dee-977a-c77df0b94dfe.jpg?1783906005,https://scryfall.com/card/eoc/176/seat-of-the-synod,57a194b3-2899-4dee-977a-c77df0b94dfe
439709,66557,RIX,52,en,C,Secrets of the Golden City,{1}{U}{U},3.0,Sorcery,Jason Felix,0.18,0.42,0.12,0.03,https://cards.scryfall.io/large/front/8/9/899ecd7a-bfd6-42a4-8cb2-18bac40b4401.jpg?1783935318,https://scryfall.com/card/rix/52/secrets-of-the-golden-city,899ecd7a-bfd6-42a4-8cb2-18bac40b4401
,143021,EOE,204,en,U,Seedship Agrarian,{3}{G},4.0,Creature — Insect Scientist,Helge C. Balzer,0.23,0.25,0.06,0.03,https://cards.scryfall.io/large/front/2/f/2fc7946d-37b0-4dc8-9daa-8d2204d8e4d2.jpg?1783905932,https://scryfall.com/card/eoe/204/seedship-agrarian,2fc7946d-37b0-4dc8-9daa-8d2204d8e4d2
426771,63740,AKH,69,en,C,Seeker of Insight,{1}{U},2.0,Creature — Human Wizard,Magali Villeneuve,0.05,0.49,0.05,0.03,https://cards.scryfall.io/large/front/7/f/7f0b7bfc-f126-4885-a663-6f8dcc52e663.jpg?1783936517,https://scryfall.com/card/akh/69/seeker-of-insight,7f0b7bfc-f126-4885-a663-6f8dcc52e663
386659,54122,KTK,150,en,U,Seek the Horizon,{3}{G},4.0,Sorcery,Min Yum,0.21,0.25,0.09,0.03,https://cards.scryfall.io/large/front/d/5/d5269292-11be-4647-9074-7ce8115bf36f.jpg?1783939064,https://scryfall.com/card/ktk/150/seek-the-horizon,d5269292-11be-4647-9074-7ce8115bf36f
194950,36716,ROE,87,en,C,Shared Discovery,{U},1.0,Sorcery,Ryan Pancoast,0.18,2.57,0.24,0.03,https://cards.scryfall.io/large/front/e/c/ec0b99f1-d706-4332-a1c2-86d789919069.jpg?1783941991,https://scryfall.com/card/roe/87/shared-discovery,ec0b99f1-d706-4332-a1c2-86d789919069
184721,30544,ME2,66,en,C,Shyft,{4}{U},5.0,Creature — Shapeshifter,Richard Thomas,,,,0.04,https://cards.scryfall.io/large/front/d/7/d7f2bbf6-65b7-41c4-a219-f8ea4aeb9bbc.jpg?1783942629,https://scryfall.com/card/me2/66/shyft,d7f2bbf6-65b7-41c4-a219-f8ea4aeb9bbc
509452,86537,TSR,87,en,C,Snapback,{1}{U},2.0,Instant,Alan Pollack,0.36,45.99,0.28,0.04,https://cards.scryfall.io/large/front/3/6/367d46d1-fa7a-403d-8949-b478a1f83f46.jpg?1783927836,https://scryfall.com/card/tsr/87/snapback,367d46d1-fa7a-403d-8949-b478a1f83f46
624785,113659,CMM,703,en,U,Sol Ring,{1},1.0,Artifact,Mark Poole,7.92,24.18,7.2,3.62,https://cards.scryfall.io/large/front/7/4/7454e0cc-98c2-48a1-b2c9-49908d2aedcc.jpg?1783915491,https://scryfall.com/card/cmm/703/sol-ring,7454e0cc-98c2-48a1-b2c9-49908d2aedcc
45457,19401,8ED,314,en,U,Spellbook,{0},0.0,Artifact — Book,Andrew Goldhawk,2.91,,0.6,0.04,https://cards.scryfall.io/large/front/f/d/fdb99979-79f9-4ac0-9f8e-c36ed0a2cc85.jpg?1783944625,https://scryfall.com/card/8ed/314/spellbook,fdb99979-79f9-4ac0-9f8e-c36ed0a2cc85
,,SLD,2388,en,R,Spell Pierce,{U},1.0,Instant,Shie Nanahara,16.44,16.2,13.44,,https://cards.scryfall.io/large/front/7/f/7f1c50e3-641a-4100-b6ab-9ed037d6a7ed.jpg?1783903510,https://scryfall.com/card/sld/2388/spell-pierce,7f1c50e3-641a-4100-b6ab-9ed037d6a7ed
