multiverse_id,mtgo_id,set,collector_number,lang,rarity,name,mana_cost,cmc,type_line,artist,usd_price,usd_foil_price,eur_price,tix_price,image_uri,scryfall_uri,scryfall_id
,146811,ECL,209,en,M,Catharsis,{4}{R/W}{R/W},6.0,Creature — Elemental Incarnation,Alex Horley-Orlandelli,0.53,0.96,0.82,0.91,https://cards.scryfall.io/large/front/a/f/affb4500-2704-49fc-bbb4-02ed4bfb3b76.jpg?1783904415,https://scryfall.com/card/ecl/209/catharsis,affb4500-2704-49fc-bbb4-02ed4bfb3b76
370373,48780,MMA,9,en,C,Cenn's Enlistment,{3}{W},4.0,Sorcery,Matt Cavotta,0.34,0.21,0.18,0.03,https://cards.scryfall.io/large/front/3/7/37bcc0fd-1eea-4eb0-8099-e0e94ffe00b6.jpg?1783940007,https://scryfall.com/card/mma/9/cenns-enlistment,37bcc0fd-1eea-4eb0-8099-e0e94ffe00b6
,140013,FIC,11,en,R,Champions from Beyond,{X}{W}{W},2.0,Enchantment,Darius Zablockis,3.51,,1.64,2.05,https://cards.scryfall.io/large/front/d/1/d1031ce5-063f-4c38-a6a9-abc15d254dfc.jpg?1783906370,https://scryfall.com/card/fic/11/champions-from-beyond,d1031ce5-063f-4c38-a6a9-abc15d254dfc
218021,39816,NPH,81,en,R,Chancellor of the Forge,{4}{R}{R}{R},7.0,Creature — Phyrexian Giant,Chippy,1.09,5.03,0.83,0.02,https://cards.scryfall.io/large/front/d/d/dd3520a7-a55f-4c00-b4f1-c1c154adfc8f.jpg?1783941309,https://scryfall.com/card/nph/81/chancellor-of-the-forge,dd3520a7-a55f-4c00-b4f1-c1c154adfc8f
466880,73151,M20,126,en,R,"Chandra, Acolyte of Flame",{1}{R}{R},3.0,Legendary Planeswalker — Chandra,Anna Steinbauer,0.46,2.32,0.48,0.02,https://cards.scryfall.io/large/front/2/c/2cabfcfe-012e-4cab-bba2-24052eac0946.jpg?1783932984,https://scryfall.com/card/m20/126/chandra-acolyte-of-flame,2cabfcfe-012e-4cab-bba2-24052eac0946
482773,,C20,145,en,M,"Chandra, Flamecaller",{4}{R}{R},6.0,Legendary Planeswalker — Chandra,Jason Rainville,0.49,,0.51,,https://cards.scryfall.io/large/front/a/8/a83ca3a1-82a9-4f47-b0b8-21687afd705b.jpg?1783931174,https://scryfall.com/card/c20/145/chandra-flamecaller,a83ca3a1-82a9-4f47-b0b8-21687afd705b
602536,106227,ONE,6,en,C,Charge of the Mites,{2}{W},3.0,Instant,Vladimir Krisetskiy,0.28,0.17,0.08,0.03,https://cards.scryfall.io/large/front/4/2/42060b9d-de58-485e-817a-1e64839943aa.jpg?1783918085,https://scryfall.com/card/one/6/charge-of-the-mites,42060b9d-de58-485e-817a-1e64839943aa
652217,132509,PIP,130,en,U,Charisma Bobblehead,{3},3.0,Artifact — Bobblehead,Michał Miłkowski,2.09,4.53,0.77,1.08,https://cards.scryfall.io/large/front/3/5/35f61330-869f-448c-8374-1cbac7c23454.jpg?1783912380,https://scryfall.com/card/pip/130/charisma-bobblehead,35f61330-869f-448c-8374-1cbac7c23454
612466,110884,MOC,218,en,R,Chasm Skulker,{2}{U},3.0,Creature — Squid Horror,Jack Wang,0.67,,0.61,0.22,https://cards.scryfall.io/large/front/7/9/794e01e7-430c-43cf-ba2b-1028cd088148.jpg?1783917173,https://scryfall.com/card/moc/218/chasm-skulker,794e01e7-430c-43cf-ba2b-1028cd088148
111066,26219,PLC,37,en,R,Chronozoa,{3}{U},4.0,Creature — Illusion,James Wong,7.28,16.05,2.34,0.02,https://cards.scryfall.io/large/front/a/7/a77c1ac0-5548-42b0-aa46-d532b3518632.jpg?1783943162,https://scryfall.com/card/plc/37/chronozoa,a77c1ac0-5548-42b0-aa46-d532b3518632
,146401,ECL,10,en,U,Clachan Festival,{2}{W},3.0,Kindred Enchantment — Kithkin,Kev Fang,0.2,0.25,0.06,0.03,https://cards.scryfall.io/large/front/3/2/324b5234-ffbf-4801-a475-8f693679ae2f.jpg?1783904510,https://scryfall.com/card/ecl/10/clachan-festival,324b5234-ffbf-4801-a475-8f693679ae2f
636696,117788,LCI,6,en,U,Clay-Fired Bricks // Cosmium Kiln,{1}{W},2.0,Artifact // Artifact,Steve Ellis,0.19,0.35,0.16,0.03,https://cards.scryfall.io/large/front/8/a/8aece300-656b-4e0d-a45f-aa7feaff0a4e.jpg?1783913819,https://scryfall.com/card/lci/6/clay-fired-bricks-cosmium-kiln,8aece300-656b-4e0d-a45f-aa7feaff0a4e
540454,93804,MIC,11,en,R,Cleaver Skaab,{3}{U},4.0,Creature — Zombie Horror,Johann Bodin,4.52,,4.49,,https://cards.scryfall.io/large/front/3/0/30498d6c-29e2-4d05-a5bc-e2e623c5704d.jpg?1783925380,https://scryfall.com/card/mic/11/cleaver-skaab,30498d6c-29e2-4d05-a5bc-e2e623c5704d
563105,100472,CLB,222,en,C,Cloakwood Swarmkeeper,{G},1.0,Creature — Elf Ranger,Yangtian Li,0.16,0.3,0.21,0.18,https://cards.scryfall.io/large/front/b/6/b6918a85-1a10-4a73-917c-23bd0a877a04.jpg?1783922722,https://scryfall.com/card/clb/222/cloakwood-swarmkeeper,b6918a85-1a10-4a73-917c-23bd0a877a04
508311,87947,KHC,21,en,U,Cloudgoat Ranger,{3}{W}{W},5.0,Creature — Giant Warrior Ranger,Adam Rex,0.19,,0.16,0.04,https://cards.scryfall.io/large/front/6/d/6dfaa74a-0ef0-44bb-b8b5-6d121278b5a2.jpg?1783928333,https://scryfall.com/card/khc/21/cloudgoat-ranger,6dfaa74a-0ef0-44bb-b8b5-6d121278b5a2
690633,136515,DFT,196,en,U,Cloudspire Coordinator,{R}{W},2.0,Creature — Human Pilot,Eduardo Francisco,0.24,0.28,0.1,0.03,https://cards.scryfall.io/large/front/e/e/eef16cda-9150-4e7d-8490-d9f287b81b62.jpg?1783907860,https://scryfall.com/card/dft/196/cloudspire-coordinator,eef16cda-9150-4e7d-8490-d9f287b81b62
580619,115620,UNF,6,en,C,Clowning Around,{1}{W},2.0,Sorcery,Ralph Horsley,0.17,0.26,0.23,0.69,https://cards.scryfall.io/large/front/8/5/859428e7-0795-423b-b16f-fdb4335de2b8.jpg?1783920617,https://scryfall.com/card/unf/6/clowning-around,859428e7-0795-423b-b16f-fdb4335de2b8
405175,,C15,180,en,U,Cobra Trap,{4}{G}{G},6.0,Instant — Trap,Scott Chou,0.21,,0.15,,https://cards.scryfall.io/large/front/a/8/a8954f5e-9904-426f-9b66-8cdf86438f6a.jpg?1783938070,https://scryfall.com/card/c15/180/cobra-trap,a8954f5e-9904-426f-9b66-8cdf86438f6a
612567,111094,MOC,319,en,U,Combine Chrysalis,{G}{U},2.0,Artifact,Hector Ortiz,0.32,,0.11,0.13,https://cards.scryfall.io/large/front/d/3/d30359fa-ed90-4493-8ef7-cd6d5a224652.jpg?1783917131,https://scryfall.com/card/moc/319/combine-chrysalis,d30359fa-ed90-4493-8ef7-cd6d5a224652
580701,115784,UNF,166,en,M,"Comet, Stellar Pup",{2}{R}{W},4.0,Legendary Planeswalker — Comet,Jeff Miracola,7.74,8.96,5.51,0.99,https://cards.scryfall.io/large/front/a/7/a76fa8d4-923d-4afc-ba47-ba10fc0fe46e.jpg?1783920542,https://scryfall.com/card/unf/166/comet-stellar-pup,a76fa8d4-923d-4afc-ba47-ba10fc0fe46e
643180,120873,RVR,173,en,U,Conclave Cavalier,{G}{G}{W}{W},4.0,Creature — Centaur Knight,Hristo D. Chukov,0.17,0.27,0.08,0.04,https://cards.scryfall.io/large/front/0/8/084d80d4-c675-4f2a-97ce-ec0b401ecadf.jpg?1783913293,https://scryfall.com/card/rvr/173/conclave-cavalier,084d80d4-c675-4f2a-97ce-ec0b401ecadf
195626,34762,ZEN,8,en,R,Conqueror's Pledge,{2}{W}{W}{W},5.0,Sorcery,Kev Walker,0.38,0.65,0.2,0.02,https://cards.scryfall.io/large/front/1/a/1af1844a-601a-48c1-bf96-921d2d2e2aa1.jpg?1783942175,https://scryfall.com/card/zen/8/conquerors-pledge,1af1844a-601a-48c1-bf96-921d2d2e2aa1
,142631,EOE,9,en,M,Cosmogrand Zenith,{2}{W},3.0,Creature — Human Soldier,Anna Steinbauer,5.63,6.89,7.51,1.01,https://cards.scryfall.io/large/front/b/3/b3c1e5e3-4e6b-456a-958c-7a75c38f8183.jpg?1783905999,https://scryfall.com/card/eoe/9/cosmogrand-zenith,b3c1e5e3-4e6b-456a-958c-7a75c38f8183
464109,72692,MH1,160,en,R,Crashing Footfalls,"",0.0,Sorcery,Dan Murayama Scott,1.11,3.4,1.02,0.03,https://cards.scryfall.io/large/front/a/8/a8cca2a2-69e3-4136-936c-7a2774c19351.jpg?1783933099,https://scryfall.com/card/mh1/160/crashing-footfalls,a8cca2a2-69e3-4136-936c-7a2774c19351
634712,,WHO,17,en,R,Crisis of Conscience,{4}{W}{W},6.0,Sorcery,Borja Pindado,0.29,0.32,0.36,,https://cards.scryfall.io/large/front/3/0/308d9672-58a7-4ec8-a20d-7054d76fde37.jpg?1783914680,https://scryfall.com/card/who/17/crisis-of-conscience,308d9672-58a7-4ec8-a20d-7054d76fde37
35170,17612,JUD,110,en,R,Crush of Wurms,{6}{G}{G}{G},9.0,Sorcery,Christopher Moeller,1.66,19.77,0.56,0.22,https://cards.scryfall.io/large/front/3/2/32a924b3-3bd6-43ad-acbd-1303dd670db4.jpg?1783945113,https://scryfall.com/card/jud/110/crush-of-wurms,32a924b3-3bd6-43ad-acbd-1303dd670db4
479527,80023,IKO,7,en,R,Cubwarden,{3}{W},4.0,Creature — Cat,Kekai Kotaki,0.35,0.31,0.5,0.02,https://cards.scryfall.io/large/front/c/c/cc322744-5d8f-448d-b868-381bb86b68f9.jpg?1783931091,https://scryfall.com/card/iko/7/cubwarden,cc322744-5d8f-448d-b868-381bb86b68f9
484906,80699,C20,59,en,R,Curious Herd,{3}{G},4.0,Instant,Zoltan Boros,0.48,,0.38,1.04,https://cards.scryfall.io/large/front/5/a/5a20acbc-6ca8-4b0c-ab7e-4bb8d429336b.jpg?1783931210,https://scryfall.com/card/c20/59/curious-herd,5a20acbc-6ca8-4b0c-ab7e-4bb8d429336b
489496,,JMP,306,en,U,Dance with Devils,{3}{R},4.0,Instant,Wayne England,0.34,,0.12,,https://cards.scryfall.io/large/front/9/1/9189fafa-f30f-49a1-b07d-e432640d2bc5.jpg?1783930397,https://scryfall.com/card/jmp/306/dance-with-devils,9189fafa-f30f-49a1-b07d-e432640d2bc5
612126,111378,MOC,13,en,R,Darksteel Splicer,{6}{W},7.0,Creature — Phyrexian Artificer,Steven Belledin,2.63,,1.52,7.02,https://cards.scryfall.io/large/front/2/a/2a4f3d89-86dc-45df-9593-d8a7c336ebac.jpg?1783917292,https://scryfall.com/card/moc/13/darksteel-splicer,2a4f3d89-86dc-45df-9593-d8a7c336ebac
508328,87981,KHC,38,en,R,Day of the Dragons,{4}{U}{U}{U},7.0,Enchantment,Matthew D. Wilson,0.19,,0.22,0.02,https://cards.scryfall.io/large/front/7/6/76e4dd1d-b0bd-4fcf-b5c5-fe203af2fe8e.jpg?1783928325,https://scryfall.com/card/khc/38/day-of-the-dragons,76e4dd1d-b0bd-4fcf-b5c5-fe203af2fe8e
664042,125937,MH3,263,en,U,Decree of Justice,{X}{X}{2}{W}{W},4.0,Sorcery,Adam Rex,0.21,0.33,0.1,0.03,https://cards.scryfall.io/large/front/2/1/21637fbe-d9d3-4d5b-a361-0687385d4738.jpg?1783911219,https://scryfall.com/card/mh3/263/decree-of-justice,21637fbe-d9d3-4d5b-a361-0687385d4738
464110,72694,MH1,161,en,R,Deep Forest Hermit,{3}{G}{G},5.0,Creature — Elf Druid,Chris Seaman,1.11,2.96,0.42,0.02,https://cards.scryfall.io/large/front/3/2/3287775f-7bec-4e8f-bb8d-daf5ce92e4a8.jpg?1783933100,https://scryfall.com/card/mh1/161/deep-forest-hermit,3287775f-7bec-4e8f-bb8d-daf5ce92e4a8
580833,108494,40K,11,en,R,Defenders of Humanity,{X}{2}{W},3.0,Enchantment,Games Workshop,0.42,,0.44,0.04,https://cards.scryfall.io/large/front/4/9/495c6b21-3e2b-417c-9387-6747993cbffe.jpg?1783920947,https://scryfall.com/card/40k/11/defenders-of-humanity,495c6b21-3e2b-417c-9387-6747993cbffe
389483,55205,C14,6,en,R,Deploy to the Front,{5}{W}{W},7.0,Sorcery,Aaron Miller,1.88,,0.61,0.02,https://cards.scryfall.io/large/front/1/0/10744088-b028-43aa-8a77-cd2a430fbfb6.jpg?1783938873,https://scryfall.com/card/c14/6/deploy-to-the-front,10744088-b028-43aa-8a77-cd2a430fbfb6
651920,123154,CLU,185,en,U,Depose // Deploy,{1}{W/U} // {2}{W}{U},6.0,Instant // Instant,Sara Winters,0.12,,0.19,0.02,https://cards.scryfall.io/large/front/0/b/0bda0b80-8a41-4001-9f60-06b1d7f9b1fa.jpg?1783912524,https://scryfall.com/card/clu/185/depose-deploy,0bda0b80-8a41-4001-9f60-06b1d7f9b1fa
382915,52793,VMA,202,en,R,Deranged Hermit,{3}{G}{G},5.0,Creature — Elf,Kev Walker,,,,3.08,https://cards.scryfall.io/large/front/c/2/c25df202-0dd4-448d-8cb3-11fd7df0d505.jpg?1783939261,https://scryfall.com/card/vma/202/deranged-hermit,c25df202-0dd4-448d-8cb3-11fd7df0d505
563052,100360,CLB,169,en,R,Descent into Avernus,{2}{R},3.0,Enchantment,Bruce Brenneise,11.93,13.86,14.0,4.32,https://cards.scryfall.io/large/front/f/a/faadf72f-b2d5-4271-8d5c-a586acf63453.jpg?1783922742,https://scryfall.com/card/clb/169/descent-into-avernus,faadf72f-b2d5-4271-8d5c-a586acf63453
665074,126691,M3C,64,en,R,Desert Warfare,{3}{G},4.0,Enchantment,Alexandre Honoré,0.42,1.03,0.37,0.55,https://cards.scryfall.io/large/front/b/c/bc7778d4-f1b6-4295-adb9-78ba7c185e9d.jpg?1783911419,https://scryfall.com/card/m3c/64/desert-warfare,bc7778d4-f1b6-4295-adb9-78ba7c185e9d
,142877,EOE,132,en,M,Devastating Onslaught,{X}{X}{R},1.0,Sorcery,Chris Seaman,2.28,2.27,1.85,0.46,https://cards.scryfall.io/large/front/f/c/fc779971-24e2-46a8-86be-16f0b244a3d2.jpg?1783905955,https://scryfall.com/card/eoe/132/devastating-onslaught,fc779971-24e2-46a8-86be-16f0b244a3d2
194927,36688,ROE,140,en,R,Devastating Summons,{R},1.0,Sorcery,Jung Park,0.28,2.5,0.37,0.02,https://cards.scryfall.io/large/front/1/5/15b09784-8e89-4013-975d-57e4d26cc926.jpg?1783941977,https://scryfall.com/card/roe/140/devastating-summons,15b09784-8e89-4013-975d-57e4d26cc926
409903,59818,SOI,151,en,R,Devils' Playground,{4}{R}{R},6.0,Sorcery,Wayne England,0.16,0.28,0.18,0.02,https://cards.scryfall.io/large/front/1/2/1207e6eb-15a7-4ec4-91b3-880375704bb6.jpg?1783937756,https://scryfall.com/card/soi/151/devils-playground,1207e6eb-15a7-4ec4-91b3-880375704bb6
667593,127972,ACR,3,en,U,Distract the Guards,{1}{W}{W},3.0,Sorcery,Torgeir Fjereide,0.22,0.28,0.1,0.24,https://cards.scryfall.io/large/front/5/5/5554433e-0dee-4960-a58c-c4a24e01a989.jpg?1783910987,https://scryfall.com/card/acr/3/distract-the-guards,5554433e-0dee-4960-a58c-c4a24e01a989
,150731,MSC,131,en,M,Divine Visitation,{3}{W}{W},5.0,Enchantment,Flavio Greco Paglia,0.46,,0.49,0.04,https://cards.scryfall.io/large/front/d/a/dabd95db-b4ca-446b-bb68-6f52cec9ed2a.jpg?1783903248,https://scryfall.com/card/msc/131/divine-visitation,dabd95db-b4ca-446b-bb68-6f52cec9ed2a
646753,121868,MKM,197,en,C,Dog Walker,{R}{W},2.0,Creature — Human Citizen,Milivoj Ćeran,0.21,0.25,0.12,0.03,https://cards.scryfall.io/large/front/a/6/a6e0adb7-a030-4dcc-9284-cd91c7598a22.jpg?1783912851,https://scryfall.com/card/mkm/197/dog-walker,a6e0adb7-a030-4dcc-9284-cd91c7598a22
646754,121870,MKM,198,en,R,Doppelgang,{X}{X}{X}{G}{U},2.0,Sorcery,Chris Rallis,1.69,2.8,1.25,0.02,https://cards.scryfall.io/large/front/a/2/a2daec58-78ed-4da5-b3b0-b04f12b0acbd.jpg?1783912852,https://scryfall.com/card/mkm/198/doppelgang,a2daec58-78ed-4da5-b3b0-b04f12b0acbd
679958,133458,FDN,216,en,M,Doubling Season,{4}{G},5.0,Enchantment,Chuck Lukacs,32.78,34.3,20.58,0.02,https://cards.scryfall.io/large/front/f/2/f2c4f80e-84a0-463b-82c3-5c6503809351.jpg?1783909062,https://scryfall.com/card/fdn/216/doubling-season,f2c4f80e-84a0-463b-82c3-5c6503809351
107428,24217,DIS,143,en,R,Dovescape,{3}{W/U}{W/U}{W/U},6.0,Enchantment,Shishizaru,4.93,42.69,1.11,0.02,https://cards.scryfall.io/large/front/b/6/b6e3d6e6-ac17-4d73-acac-089442de4af6.jpg?1783943389,https://scryfall.com/card/dis/143/dovescape,b6e3d6e6-ac17-4d73-acac-089442de4af6
677974,134842,FDN,535,en,C,Dragon Fodder,{1}{R},2.0,Sorcery,Volkan Baǵa,0.14,,0.07,0.03,https://cards.scryfall.io/large/front/f/9/f9abe517-f601-4784-8d62-2350bd755146.jpg?1783908954,https://scryfall.com/card/fdn/535/dragon-fodder,f9abe517-f601-4784-8d62-2350bd755146
461053,71858,WAR,126,en,U,Dreadhorde Twins,{3}{R},4.0,Creature — Zombie Jackal Warrior,Johannes Voss,0.16,2.48,0.11,0.04,https://cards.scryfall.io/large/front/8/2/82017bf6-352f-4e81-8fd5-c1b0daf05b01.jpg?1783933428,https://scryfall.com/card/war/126/dreadhorde-twins,82017bf6-352f-4e81-8fd5-c1b0daf05b01
401863,58629,BFZ,57,en,R,Drowner of Hope,{5}{U},6.0,Creature — Eldrazi,Tomasz Jedruszek,0.16,0.47,0.18,0.02,https://cards.scryfall.io/large/front/0/f/0fd5b48c-6850-47d4-8106-297be6c8f708.jpg?1783938213,https://scryfall.com/card/bfz/57/drowner-of-hope,0fd5b48c-6850-47d4-8106-297be6c8f708
31826,16545,ODY,239,en,U,Druid's Call,{1}{G},2.0,Enchantment — Aura,Greg Hildebrandt & Tim Hildebrandt,3.45,20.15,1.36,0.04,https://cards.scryfall.io/large/front/e/2/e22318a5-80c8-4fa3-ad05-8d3035caf336.jpg?1783945218,https://scryfall.com/card/ody/239/druids-call,e22318a5-80c8-4fa3-ad05-8d3035caf336
24678,14309,PCY,112,en,R,Dual Nature,{4}{G}{G},6.0,Enchantment,Arnie Swekel,2.6,22.32,1.17,0.39,https://cards.scryfall.io/large/front/6/8/6890e414-d7e1-4320-924c-083e65a2ae72.jpg?1783945773,https://scryfall.com/card/pcy/112/dual-nature,6890e414-d7e1-4320-924c-083e65a2ae72
503746,87603,KHM,134,en,C,Dwarven Reinforcements,{3}{R},4.0,Sorcery,Andrey Kuzinskiy,0.25,0.27,0.14,0.03,https://cards.scryfall.io/large/front/4/0/40bcc7cb-65dd-4bc6-8606-a162fa6c65f7.jpg?1783928230,https://scryfall.com/card/khm/134/dwarven-reinforcements,40bcc7cb-65dd-4bc6-8606-a162fa6c65f7
671141,128947,BLC,24,en,R,Echoing Assault,{4}{R},5.0,Enchantment,Bram Sels,0.32,,0.41,0.72,https://cards.scryfall.io/large/front/3/2/3213bfee-c0a0-49a2-9080-cdaa09b414c5.jpg?1783910732,https://scryfall.com/card/blc/24/echoing-assault,3213bfee-c0a0-49a2-9080-cdaa09b414c5
548528,97380,NEO,217,en,R,Eiganjo Uprising,{X}{R}{W},2.0,Sorcery,Johan Grenier,0.27,0.29,0.14,0.02,https://cards.scryfall.io/large/front/3/5/35203138-5237-49aa-a335-7a32829548a1.jpg?1783923838,https://scryfall.com/card/neo/217/eiganjo-uprising,35203138-5237-49aa-a335-7a32829548a1
513674,88871,STX,182,en,C,Elemental Masterpiece,{5}{U}{R},7.0,Sorcery,Marta Nael,0.18,0.21,0.02,0.03,https://cards.scryfall.io/large/front/4/3/4331a7a6-e98e-4517-b0f9-ace379426a94.jpg?1783927319,https://scryfall.com/card/stx/182/elemental-masterpiece,4331a7a6-e98e-4517-b0f9-ace379426a94
554188,97592,NEC,105,en,R,Elemental Mastery,{3}{R},4.0,Enchantment — Aura,Cyril Van Der Haegen,0.52,,0.26,0.3,https://cards.scryfall.io/large/front/7/7/77dd1c84-0c67-41a2-aa19-ca448520ac54.jpg?1783923957,https://scryfall.com/card/nec/105/elemental-mastery,77dd1c84-0c67-41a2-aa19-ca448520ac54
,146003,ECC,15,en,R,Elemental Spectacle,{5}{G},6.0,Sorcery,Aldo Domínguez,0.21,,0.15,0.55,https://cards.scryfall.io/large/front/b/0/b012cbef-c9bc-41ac-8318-f1687340c5fa.jpg?1783904602,https://scryfall.com/card/ecc/15/elemental-spectacle,b012cbef-c9bc-41ac-8318-f1687340c5fa
640031,119146,LCC,71,en,R,Elenda's Hierophant,{2}{W},3.0,Creature — Vampire Cleric,Miranda Meeks,4.6,,4.6,,https://cards.scryfall.io/large/front/d/1/d12f728a-1bbb-4bee-96d4-d721292997ba.jpg?1783913913,https://scryfall.com/card/lcc/71/elendas-hierophant,d12f728a-1bbb-4bee-96d4-d721292997ba
555212,98241,SNC,11,en,M,Elspeth Resplendent,{3}{W}{W},5.0,Legendary Planeswalker — Elspeth,Anna Steinbauer,4.57,6.06,3.5,0.02,https://cards.scryfall.io/large/front/7/c/7c606af0-f3d1-44a4-b24e-ee1263569b1f.jpg?1783923158,https://scryfall.com/card/snc/11/elspeth-resplendent,7c606af0-f3d1-44a4-b24e-ee1263569b1f
615330,111358,MOC,72,en,R,Elspeth's Talent,{2}{W}{W},4.0,Enchantment — Aura,Jeremy Wilson,0.33,0.34,0.25,0.1,https://cards.scryfall.io/large/front/5/2/52b20ab7-2a35-479b-bdc4-88ecde5d496c.jpg?1783917250,https://scryfall.com/card/moc/72/elspeths-talent,52b20ab7-2a35-479b-bdc4-88ecde5d496c
693491,138965,TDM,11,en,M,"Elspeth, Storm Slayer",{3}{W}{W},5.0,Legendary Planeswalker — Elspeth,Ekaterina Burmak,39.85,41.88,28.2,0.56,https://cards.scryfall.io/large/front/7/3/73a065e3-b530-4e62-ab3c-4f6f908184ec.jpg?1783907414,https://scryfall.com/card/tdm/11/elspeth-storm-slayer,73a065e3-b530-4e62-ab3c-4f6f908184ec
650156,122264,MKC,62,en,M,"Elspeth, Sun's Champion",{4}{W}{W},6.0,Legendary Planeswalker — Elspeth,Eric Deschamps,2.1,,1.32,0.18,https://cards.scryfall.io/large/front/4/6/46dc2519-2729-4bbd-8892-fab6186bf116.jpg?1783913033,https://scryfall.com/card/mkc/62/elspeth-suns-champion,46dc2519-2729-4bbd-8892-fab6186bf116
476265,79152,THB,14,en,M,"Elspeth, Sun's Nemesis",{2}{W}{W},4.0,Legendary Planeswalker — Elspeth,Livia Prima,0.78,1.04,0.86,0.02,https://cards.scryfall.io/large/front/8/1/81aec42f-abb7-42f9-96f5-f1ee2f94db52.jpg?1783931598,https://scryfall.com/card/thb/14/elspeth-suns-nemesis,81aec42f-abb7-42f9-96f5-f1ee2f94db52
212241,38337,SOM,6,en,M,Elspeth Tirel,{3}{W}{W},5.0,Legendary Planeswalker — Elspeth,Michael Komarck,3.99,21.48,1.26,0.02,https://cards.scryfall.io/large/front/e/b/ebe9116e-7b04-4f2a-aa67-89a42c6e1801.jpg?1783941746,https://scryfall.com/card/som/6/elspeth-tirel,ebe9116e-7b04-4f2a-aa67-89a42c6e1801
598992,107725,DMR,118,en,C,Empty the Warrens,{3}{R},4.0,Sorcery,Johan Grenier,0.32,0.33,0.08,0.04,https://cards.scryfall.io/large/front/9/3/939d765a-aefb-4393-8808-98b1bbd7e803.jpg?1783918463,https://scryfall.com/card/dmr/118/empty-the-warrens,939d765a-aefb-4393-8808-98b1bbd7e803
401701,,DDP,59,en,C,Emrakul's Hatcher,{4}{R},5.0,Creature — Eldrazi Drone,Jaime Jones,0.27,,0.26,,https://cards.scryfall.io/large/front/3/5/35fab29d-1bcc-4ba0-90bf-427d95bf6699.jpg?1783938240,https://scryfall.com/card/ddp/59/emrakuls-hatcher,35fab29d-1bcc-4ba0-90bf-427d95bf6699
473180,78582,ELD,218,en,U,Enchanted Carriage,{5},5.0,Artifact — Vehicle,Zoltan Boros,0.16,0.39,0.06,0.03,https://cards.scryfall.io/large/front/0/0/0057c2ae-ea4f-404a-ab95-f3979efd1b3b.jpg?1783932587,https://scryfall.com/card/eld/218/enchanted-carriage,0057c2ae-ea4f-404a-ab95-f3979efd1b3b
420619,,C16,2,en,R,Entrapment Maneuver,{3}{W},4.0,Instant,Filip Burburan,0.54,,0.79,,https://cards.scryfall.io/large/front/f/4/f4dcebe1-bfc7-4f7d-ad8c-91a4b9f23eef.jpg?1783937091,https://scryfall.com/card/c16/2/entrapment-maneuver,f4dcebe1-bfc7-4f7d-ad8c-91a4b9f23eef
675972,130821,DSC,99,en,M,Entreat the Angels,{X}{X}{W}{W}{W},3.0,Sorcery,Todd Lockwood,0.41,,0.53,0.07,https://cards.scryfall.io/large/front/f/f/ff4411bc-ed4e-4d54-9e1b-21fc77b0e415.jpg?1783909633,https://scryfall.com/card/dsc/99/entreat-the-angels,ff4411bc-ed4e-4d54-9e1b-21fc77b0e415
539360,93614,MIC,99,en,U,Eternal Skylord,{4}{U},5.0,Creature — Zombie Wizard,Johan Grenier,0.29,,0.17,,https://cards.scryfall.io/large/front/d/4/d48d37d2-d776-41b4-9d20-7d2f5c51f814.jpg?1783925345,https://scryfall.com/card/mic/99/eternal-skylord,d48d37d2-d776-41b4-9d20-7d2f5c51f814
508313,87951,KHC,23,en,U,Evangel of Heliod,{4}{W}{W},6.0,Creature — Human Cleric,Nils Hamm,0.25,,0.21,0.04,https://cards.scryfall.io/large/front/c/c/ccc00c82-7c2a-4699-8058-e57f690ece96.jpg?1783928332,https://scryfall.com/card/khc/23/evangel-of-heliod,ccc00c82-7c2a-4699-8058-e57f690ece96
136192,26876,FUT,6,en,U,Even the Odds,{2}{W},3.0,Instant,Shishizaru,0.2,0.35,0.11,0.03,https://cards.scryfall.io/large/front/f/7/f704cd76-dca8-4526-b03f-7e3753d8fbb5.jpg?1783943129,https://scryfall.com/card/fut/6/even-the-odds,f704cd76-dca8-4526-b03f-7e3753d8fbb5
,142643,EOE,15,en,M,Exalted Sunborn,{3}{W}{W},5.0,Creature — Angel Wizard,Scott M. Fischer,17.5,17.0,14.64,0.21,https://cards.scryfall.io/large/front/7/e/7e1fe101-f634-41e5-9aa4-e8d7474535dc.jpg?1783905997,https://scryfall.com/card/eoe/15/exalted-sunborn,7e1fe101-f634-41e5-9aa4-e8d7474535dc
518412,89775,C21,16,en,R,Excavation Technique,{3}{W},4.0,Sorcery,Francisco Miyara,0.37,,0.26,2.14,https://cards.scryfall.io/large/front/3/2/32ffc8eb-9518-455c-ada5-8b7596896dcf.jpg?1783927611,https://scryfall.com/card/c21/16/excavation-technique,32ffc8eb-9518-455c-ada5-8b7596896dcf
555386,98589,SNC,185,en,U,Exotic Pets,{1}{W}{U},3.0,Instant,Drew Baker,0.14,0.32,0.08,0.03,https://cards.scryfall.io/large/front/9/0/902f1ed8-5c10-45e4-8f2f-182e800faab4.jpg?1783923088,https://scryfall.com/card/snc/185/exotic-pets,902f1ed8-5c10-45e4-8f2f-182e800faab4
