sourcePage,productSection,deckName,mainCommander,secondaryCommanders,colors,theme,deckDescription,iconicCards,notesMechanicsMentioned,playstyleTags,primaryTheme,secondaryTheme,mainStrategy,mechanics,creatureTypeFocus,beginnerFriendly,complexity,politicalSocialPlay,combatFocus,comboPotential,graveyardFocus,tokenFocus,artifactFocus,enchantmentFocus,spellslingerFocus,rampFocus,controlFocus,aggression,valueEngine,recommendedFor,notRecommendedFor,voxManaPlacementFit,colorPhilosophySummary,whatThisDeckTeachesAboutItsColors,beginnerLesson,strategyLesson,voxManaBasicsPageUse,relatedArchetypes,relatedMechanics
https://cardgamebase.com/commander-precons-2011-2019/,Commander 2013,Nature of the Beast,"Marath, Will of the Wild",,Red; Green; White,Beasts,"A Marath-led Naya deck with a flexible commander that enters with +1/+1 counters equal to mana spent and can ping, make tokens, or pump creatures. Beast tribal flavor with limited Beast-specific synergies at time of printing. Marath's scaling ability rewards replaying the commander for growing versatility.","Gahiji, Honored One; Magus of the Arena; Tempt with Discovery; Mystic Barrier; Spawning Grounds; Witch Hunt",Marath scaling with commander cost; three-mode activated ability (ping/token/pump); Beast tribal flavor; +1/+1 counter scaling,beasts; tribal; Naya; counter scaling; flexible,Beasts tribal / +1/+1 counter scaling,Flexible mana sink via Marath,"Cast Marath to enter with counters equal to mana spent; use those counters to ping, make tokens, or pump creatures; scale counters with each recast",,Beasts,2,3,2,3,3,1,2,1,1,1,2,1,3,3,Naya players who want a flexible commander with scaling power and a beast tribal flavor,Players seeking strong tribal payoffs; Beast synergies were sparse in 2013 and the deck lacks dedicated Beast payoffs,Naya players who value commander flexibility and counter scaling over focused tribal synergy,"Naya's White order, Red wildness, and Green beast-power combine in Marath — a primal force that grows with each summoning","Shows Naya's wildest identity — White marshals the beast army in formation, Red channels primal aggression, and Green supplies the raw creature power; Marath's three-mode ability gives each color a distinct mechanical expression.",Teaches how scaling commander cost creates a growing mana sink with three different modes — flexibility as a resource,"Teaches flexibility as a strategic resource: Marath's three modes (ping, token, pump) mean the optimal play changes every turn based on board state, training players to evaluate which mode generates the most value in each specific situation.",Good example for explaining flexible commanders and scaling with cast cost on a basics page; Marath demonstrates how a single ability with three modes can adapt to any game state.,tribal; counters; flexible; Naya,Scaling commander cost; +1/+1 counter manipulation; Beast tribal
https://cardgamebase.com/commander-precons-2011-2019/,Commander – First Commander Precons,Heavenly Inferno,Kaalia of the Vast,,White; Black; Red,"Angels, Demons, and Dragons","The original Mardu precon led by Kaalia of the Vast, who puts an Angel, Demon, or Dragon from hand into play for free whenever she attacks. One of the most beloved original Commander precon commanders, enabling a multi-tribe strategy across three iconic creature types. A high-priority removal target in every game.","Tariel, Reckoner of Souls; Basandra, Battle Seraph; Mana-Charged Dragon; Death by Dragons; Archangel of Strife","Free Angel/Demon/Dragon deployment on attack; multi-tribe (Angels, Demons, Dragons); combat attack trigger; Join Forces and Vow cycle mechanics",tribal; cheating costs; angels; demons; dragons; Mardu; aggro,"Angels, Demons, Dragons tribal (cheating into play)",Combat attack triggers,"Attack with Kaalia to put an Angel, Demon, or Dragon from hand into play for free; build a board of enormous flying threats via repeated combat triggers",Join Forces; Vow cycle,Angels; Demons; Dragons,2,3,1,5,2,1,1,1,1,1,1,1,5,3,Players who love big flying threats across three iconic creature types and want to cheat expensive creatures into play via combat,Players who prefer slower or non-combat strategies; Kaalia is a high-priority removal target every game,"Mardu players who want a combat-first, big-creature identity across three iconic creature types","Mardu's White righteousness (Angels), Black darkness (Demons), and Red fire (Dragons) unite under Kaalia — combining all three divine/infernal creature types into one aggressive identity","Embodies Mardu's most epic identity — White's righteous Angels, Black's infernal Demons, and Red's primal Dragons united under Kaalia, expressing how Mardu's three colors each command a different legendary flying creature type.",Classic beginner-to-intermediate lesson: Kaalia cheats mana costs — protect her to get free threats; teaches attack trigger dependency,"Teaches attack trigger dependency as a strategic vulnerability: Kaalia's power requires connecting with combat damage, making her the highest-priority removal target every game — protecting Kaalia and creating windows to attack safely is the critical skill.",Perfect for explaining attack triggers and multi-tribe strategies on a basics page; Kaalia is one of the most iconic examples of how an attack trigger can redefine an entire deck's strategy.,tribal; cheating costs; aggro; big creatures,Attack triggers; Cheating mana costs; Join Forces; Vow auras
https://cardgamebase.com/commander-precons-2011-2019/,Commander – First Commander Precons,Mirror Mastery,Riku of Two Reflections,,Blue; Red; Green,Copying Spells,"A Riku-led Temur deck that copies both spells and creatures through Riku's two abilities, doubling the impact of every large spell or creature cast. Requires significant mana investment to activate copy abilities. Often described as unfocused out of the box but powerful with upgrades.","Animar, Soul of Elements; Edric, Spymaster of Trest; Collective Voyage; Magmatic Force; Hydra Omnivore; Trench Gorger",Spell copying via Riku; creature copying via Riku; high mana investment for copies; Temur ramp enabling copy activations; Join Forces and Vow cycle,copy spells; copy creatures; Temur; ramp; big spells,Copying spells and creatures,Ramp into big threats to copy,Ramp heavily to generate enough mana for Riku's copy abilities; cast large spells or creatures and pay Riku's ability to copy them for double the impact,Join Forces; Vow cycle,unclear,2,4,1,2,4,1,1,1,1,3,4,1,2,4,Temur players who want to double up on their best spells and creatures with Riku's copy abilities,Players who want a focused game plan; the deck requires significant upgrades to perform consistently — noted as unfocused out of the box,Temur players drawn to spell doubling and creature copying over direct aggro,"Temur's Green ramp, Blue copy magic, and Red big spells create an engine that doubles every investment — every mana spent gives twice the value","Demonstrates Temur's doubling identity — Green ramps to enable Riku's expensive copy abilities, Blue selects which spell or creature is worth doubling, and Red provides the impulsive power of the things being doubled.",Teaches how Riku's copy abilities require mana investment and sequencing — understanding when to copy versus just casting,"Teaches mana investment decision-making: Riku's copy abilities cost one additional mana each, creating a constant decision between casting something powerful or copying something already cast — understanding when to copy versus when to advance the board is the central skill.",Good example for explaining copy effects and mana investment decisions on a basics page; Riku demonstrates how Temur can build a value engine around doubling rather than through raw creature power.,copy spells; copy creatures; ramp; big spells,Spell copying; Creature copying; Ramp; Join Forces
https://cardgamebase.com/commander-precons-2011-2019/,Commander – First Commander Precons,Counterpunch,"Ghave, Guru of Spores",,White; Black; Green,+1/+1 Counters,"A Ghave-led Abzan deck combining +1/+1 counters, token generation, and sacrifice in a single commander whose abilities enable all three strategies simultaneously. Ghave can both spend counters to make tokens and spend tokens to make counters, creating a self-sustaining engine with high combo ceiling.","Vish Kal, Blood Arbiter; Karador, Ghost Chieftain; Hornet Queen; Alliance of Arms; Acorn Catapult",Ghave token-from-counter and counter-from-token duality; sacrifice synergies; +1/+1 counter manipulation; flexible win conditions; Join Forces and Vow cycle,counters; tokens; sacrifice; Abzan; combo,+1/+1 counters / token generation,Sacrifice for value,Build a swarm of small tokens loaded with +1/+1 counters via Ghave; overrun opponents with the army or sacrifice tokens for value — often both simultaneously,Join Forces; Vow cycle,unclear,2,4,1,3,4,2,4,1,1,1,2,1,3,4,"Abzan players who want a flexible commander that supports counters, tokens, and sacrifice simultaneously — with strong combo potential","Players who want a simple, linear game plan; Ghave's flexibility can make decision-making overwhelming","Abzan players who want the most flexible +1/+1 counter commander, capable of multiple win lines","Abzan's White tokens, Black sacrifice, and Green growth combine in Ghave — a deck where every game piece serves double duty as both threat and fuel","Shows Abzan's most versatile identity — White generates the token community, Black extracts sacrifice value from it, and Green provides the growth counters that make those tokens increasingly powerful before they're sacrificed.",Teaches how a single commander ability creates multiple viable game plans — Ghave's flexibility is both its strength and its complexity,"Teaches Ghave's self-referential loop: spending a counter creates a token, sacrificing a token puts a counter back — recognizing that this loop can be entered with any additional mana or effect that puts counters or creates tokens is the deck's highest-level skill.",Excellent for explaining token-counter combo loops on a basics page; Ghave is the most accessible introduction to how two simple abilities can create a self-sustaining infinite loop with the right support.,counters; tokens; sacrifice; combo,+1/+1 counters; Token generation; Sacrifice; Populate-adjacent
https://cardgamebase.com/commander-precons-2011-2019/,Commander – First Commander Precons,Political Puppets,Zedruu the Greathearted,,Blue; Red; White,Giving Things to Your Opponents,"A Zedruu-led Jeskai politics deck that donates permanents — ideally harmful ones — to opponents, then draws cards and gains life for each donated permanent each upkeep. Requires creative deckbuilding to find permanents worth giving away. One of the most unusual and skill-testing Commander precons ever made.","Ruhan of the Fomori; Nin, the Pain Artist; Flusterstorm; Chaos Warp; Crescendo of War",Permanent donation for life gain and card draw; cursed gift strategy; pillowfort elements; Zedruu upkeep triggers; Join Forces and Vow cycle,politics; donation; pillowfort; Jeskai; group hug adjacent,Donating permanents / group politics,Life gain and card draw from donated permanents,Give permanents — ideally harmful ones — to opponents; gain life and draw cards equal to donated permanents per upkeep; win through pillowfort and political maneuvering,Join Forces; Vow cycle,unclear,1,4,5,1,3,1,1,1,2,1,1,4,1,3,Political players who enjoy donating harmful permanents and winning through a pillowfort while others fight over cursed gifts,Players who want a reliable win condition; the deck lacks an obvious finisher and requires experience to pilot effectively,Jeskai players who want maximum political gameplay; a unique and polarizing experience,"Jeskai's White fairness twisted by Red's chaos and Blue's manipulation — gifts are traps, generosity is a weapon, and the table is the deck's battlefield",Demonstrates Jeskai's most subversive identity — White's apparent generosity masks Blue's calculated strategy and Red's chaotic gift-giving; Zedruu's donation mechanic weaponizes all three colors' relationship with sharing.,"Not for beginners — teaches advanced political concepts: what to give, when to give it, and how to build a life/card advantage engine from donations","Teaches donation strategy as a two-part skill: first, finding permanents worth giving away (curses, harmful enchantments, useless tokens); second, protecting yourself with a pillowfort while Zedruu's upkeep accumulates life and cards — both halves must work together.",Ideal for explaining political donation strategies on a basics page; Zedruu is the most extreme example of how apparent generosity can be a winning strategy when the gifts are carefully chosen.,politics; pillowfort; donation; group hug adjacent,Permanent donation; Life gain from donations; Card draw from donations; Join Forces
https://cardgamebase.com/commander-precons-2011-2019/,Commander – First Commander Precons,Devour for Power,The Mimeoplasm,,Black; Green; Blue,Graveyard,"A Mimeoplasm-led Sultai graveyard deck that casts The Mimeoplasm to combine two creatures in the graveyard — one for abilities, one for power — into one enormous hybrid threat. Self-mill fills the graveyard with desirable combination targets. The original Sultai graveyard commander precon.","Damia, Sage of Stone; Skullbriar, the Walking Grave; Minds Aglow; Shared Trauma",Mimeoplasm graveyard combination; self-mill to fill graveyard; power/ability split targeting; flexible threat construction; Join Forces and Vow cycle,graveyard; self-mill; Sultai; big creatures; value,Graveyard / Mimeoplasm as combination creature,Self-mill / filling graveyard with targets,Fill the graveyard with creatures that have interesting abilities and creatures with high power/toughness; cast The Mimeoplasm to combine the best of both into one enormous threat,Join Forces; Vow cycle,unclear,2,3,1,3,3,5,1,1,1,1,2,2,2,4,Sultai graveyard players who want a flexible commander that combines multiple threats into one overwhelmingly powerful creature,Players who dislike graveyard-dependent strategies or those who face heavy graveyard hate,Sultai players who want the original graveyard-combination commander from the first precon release,"Sultai's Black graveyard dominion, Green's enormous creatures, and Blue's self-mill create the perfect hunting ground for The Mimeoplasm — every dead creature is a potential power upgrade","Captures Sultai's graveyard philosophy — Black fills it and reclaims from it, Blue selects which creatures to target for combination, and Green provides the enormous power values that make The Mimeoplasm's combined form devastating.",Teaches graveyard deckbuilding — selecting creatures that pair well as Mimeoplasm targets (ability + power) is a fundamental deckbuilding lesson,Teaches graveyard deckbuilding with a specific dual-target goal: identifying creatures with the best abilities (for the Mimeoplasm to copy) and creatures with the highest power (for the Mimeoplasm to take counters from) — these are often different cards.,"Original Sultai graveyard example for a basics page; The Mimeoplasm teaches the most fundamental graveyard deckbuilding lesson: not all creatures are equal targets, and building around two distinct roles creates strategic depth.",graveyard; self-mill; big creatures; Sultai,Mimeoplasm combination; Graveyard filling; Self-mill; Join Forces
https://cardgamebase.com/commander-precons-2020-2021/,Innistrad: Crimson Vow Commander,Vampiric Bloodline,"Strefan, Maurer Progenitor",,Black; Red,"Vampire tribal, Blood tokens",A Strefan-led Rakdos Vampire deck focused on cheating large Vampires into play rather than token flooding. Strefan's attack trigger lets you put a Vampire from hand into play for free if Blood tokens were created this turn. A bigger-creature approach that distinguishes it from Edgar Markov.,Shadowgrange Archfiend; Scion of Opulence; Predator's Hour; Arterial Alchemy; Imposing Grandeur,Strefan attack trigger for free Vampire deployment; Blood token generation; big Vampire focus over token flooding; Vampire tribal,tribal; vampires; cheating costs; Rakdos; combat,Vampire tribal / cheating big Vampires into play,Blood tokens,Use Strefan's Sneak Attack-style ability to put large Vampires into play for free; focus on bigger Vampires rather than token flooding,Blood tokens,Vampires,3,3,1,4,2,1,2,1,1,1,1,1,4,3,Vampire fans who want a bigger-creatures approach rather than token flooding; players who enjoy Sneak Attack-style cheating in Rakdos colors,Players expecting Edgar Markov's wide token strategy; those who dislike combat-dependent commanders,Rakdos players drawn to Black's ambition and Red's aggression — putting enormous Vampires into play for free embodies both colors' love of paying any cost for power,Black's hunger for dominance and Red's impulsive aggression merge in Strefan — why cast expensive Vampires when you can simply take them from your hand and throw them into battle?,"Shows that Vampire decks don't have to flood with tokens — Black and Red together can pursue a big-threat, high-impact path that rewards patience and a well-stocked hand",Teaches how attack triggers generate value beyond combat damage — Strefan's ability turns each attack into a free creature deployment,Teaches hand management around Strefan: keeping high-impact Vampires in hand for free deployment is more important than playing them out normally,Good example of a Vampire deck that defies the typical token-flood expectation; useful for showing Rakdos tribal identity,tribal; cheating costs; aggro,Attack triggers; Free creature deployment; Blood tokens
https://cardgamebase.com/commander-precons-2020-2021/,Innistrad: Crimson Vow Commander,Spirit Squadron,"Millicent, Restless Revenant",,White; Blue,Spirit tribal,A Millicent-led Azorius Spirit tribal deck that creates Spirit tokens when Spirits deal combat damage and leverages Millicent's ETB and attack triggers to build a wide flying board. A clean go-wide evasion strategy using White-Blue's natural affinity for Spirit tribal.,"Donal, Herald of Wings; Storm of Souls; Sudden Salvation; Spectral Arcanist",Millicent Spirit token generation on ETB and combat; Spirit tribal flying synergies; go-wide evasive combat; White-Blue Spirit identity,tribal; spirits; go-wide; Azorius; tokens,Spirit tribal / go-wide,Spirit token generation,Build a wide board of Spirits quickly using tribal synergies; go-wide combat strategy in Azorius colors,,Spirits,3,2,1,3,2,1,4,1,1,1,1,2,3,3,"Spirit tribal fans and players who want a clean, approachable go-wide strategy in Azorius colors",Players who want a complex or combo-heavy experience; those who find token go-wide strategies repetitive,Azorius players who value White's token structure and Blue's evasive flight — a disciplined aerial Spirit force that wins cleanly through combat,"White creates the token army and protects it with structure, while Blue provides the evasion and card selection that ensures the Spirit swarm is always relevant","Demonstrates how Azorius approaches tribal — not through brute force but through evasion, protection, and precise token deployment",Accessible introduction to Spirit tribal and go-wide flying strategies; teaches how evasion converts token quantity into consistent damage,Teaches how to leverage evasive tribal creatures to maintain consistent damage output that opponents struggle to interact with,Clean Azorius tribal example; good for explaining how White and Blue combine tokens with evasion for a distinctive go-wide identity,tribal; tokens; go-wide; evasion,Spirit tribal; Flying; Token generation; ETB triggers
https://cardgamebase.com/commander-precons-2020-2021/,Innistrad: Midnight Hunt Commander,Undead Unleashed,"Wilhelt, the Rotcleaver",,Blue; Black,Zombie tribal,"A Wilhelt-led Dimir Zombie tribal deck that draws a card and creates a Decayed Zombie token when a non-token Zombie dies under your control. The self-replacing token mechanic makes the board remarkably resilient, converting each Zombie death into continued board presence and card advantage.","Eloise, Nephalia Sleuth; Hordewing Skaab; Ghoul's Night Out; Curse of the Restless Dead; Curse of Unbinding",Wilhelt death trigger; Decayed Zombie token replacement on non-token Zombie death; Zombie tribal card draw; graveyard interaction,tribal; zombies; Dimir; graveyard; tokens,Zombie tribal,Zombie token generation / graveyard synergy,Build a Zombie horde in Dimir colors; includes key Zombie reprints; Wilhelt generates value when Zombies die and creates token replacements,Decayed,Zombies,3,2,1,3,2,3,3,1,1,1,1,2,3,3,Zombie tribal fans who want a Dimir twist on the classic archetype with graveyard depth and token self-replacement,Players wanting a completely novel experience; Zombie tribal is well-trodden territory and this deck doesn't dramatically reinvent it,Dimir players who want Black's graveyard dominion over Zombies combined with Blue's selective card draw and graveyard management — the thinking Zombie player,"Black commands the undead army while Blue curates it — Wilhelt ensures no Zombie truly dies, replacing each loss with a Decayed token and turning death into a resource",Shows how Blue adds a layer of strategic graveyard management to Black's Zombie identity — death becomes a revolving door rather than a permanent loss,Good entry-level tribal deck; Wilhelt's Decayed token replacement teaches players how sacrifice and death triggers create self-sustaining loops,Teaches how token replacement mechanics create resilient board states and how Decayed tokens enable sacrifice synergies without losing board presence,Solid Dimir Zombie example; useful for explaining how Black-Blue approaches tribal differently from mono-Black through graveyard selectivity,tribal; graveyard; tokens; sacrifice,Zombie tribal; Decayed tokens; Death triggers; Graveyard interaction
https://cardgamebase.com/commander-precons-2020-2021/,Innistrad: Midnight Hunt Commander,Coven Counters,"Leinore, Autumn Sovereign",,White; Green,"+1/+1 counters, Coven","A Leinore-led Selesnya +1/+1 counter deck built around the Coven mechanic, which requires three creatures with different power values for maximum payoffs. Leinore adds a +1/+1 counter to a creature and draws a card at end of combat when Coven is active. Backup commander Kyler supports a Human tribal alternate route.","Kurbis, Harvest Celebrant; Wall of Mourning; Moorland Rescuer; Curse of Conformity; Curse of Clinging Webs",Coven mechanic requiring three different power values; +1/+1 counter distribution on Coven activation; Leinore card draw at end of combat; Kyler Human tribal backup,counters; Coven; Selesnya; humans; tribal,+1/+1 counters,Coven mechanic / Human tribal (via backup commander Kyler),Distribute +1/+1 counters to meet Coven requirements (three creatures with different power); backup commander Kyler supports Human tribal route,Coven,Humans,3,2,1,3,2,1,1,1,1,1,2,1,3,3,Counter enthusiasts who want a Selesnya deck with a mechanical twist; players interested in the Coven mechanic and Human tribal via the backup commander,Players who want a single focused game plan; Coven's requirement for three different power values adds a constraint that can be awkward to maintain,"Selesnya players who value White's community and Green's growth — Coven rewards having a diverse creature board rather than stacking one threat, reflecting both colors' group-oriented philosophy",White's diversity-in-unity and Green's natural growth combine in Coven — rewarding a board that looks like a community rather than a single dominant force,Illustrates how Selesnya can approach +1/+1 counters not as a stacking game but as a precision tool for maintaining specific power thresholds,Teaches the Coven mechanic and how power-level differentiation matters beyond just making creatures bigger — sometimes diversity is the engine,Teaches players to deliberately manage creature power values rather than simply buffing everything equally — a unique constraint-based deckbuilding lesson,Good example of a Selesnya counter deck with a mechanical constraint; useful for explaining Coven and how Midnight Hunt's design tied mechanics to flavor,counters; tribal; go-wide,Coven; +1/+1 counters; Human tribal; Power threshold
https://cardgamebase.com/commander-precons-2020-2021/,Adventures in the Forgotten Realms Commander,Aura of Courage,"Galea, Kindler of Hope",,Green; White; Blue,"Auras, Equipment",A Galea-led Bant Aura and Equipment deck that allows casting of Auras and Equipment directly off the top of the library for free. Galea solves the card disadvantage problem of Aura strategies by replacing each enchantment as it's cast. A hybrid voltron deck combining both attachment types.,Robe of Stars; Mantle of the Ancients; Holy Avenger; Catti-brie of Mithral Hall,Free top-of-library casting of Auras and Equipment; Aura card disadvantage mitigation; Equipment and Aura hybrid; voltron combat strategy,auras; equipment; voltron; Bant; library manipulation,Auras and Equipment / voltron,Casting from top of library,"Pump up Galea or one creature with Auras and Equipment; Galea lets you cast those spells off the top of your library for free, enabling a library-top-play enchantress-equipment hybrid",Equipment; Auras,unclear,2,3,1,4,2,1,1,3,4,1,2,1,3,3,Aura and Equipment fans who want both in a single Bant deck; players who enjoy casting permanents off the top of their library as a card advantage engine,Players who want a pure voltron experience; the dual Aura/Equipment focus can dilute both strategies if not built carefully,"Bant players who value Blue's knowledge and planning, White's protective enchantments, and Green's creature base — Galea embodies the Bant ideal of well-equipped, well-protected threats","Blue's top-of-library manipulation, White's Aura protection, and Green's creature power combine to make Galea a fully self-sufficient voltron commander who draws and deploys simultaneously","Demonstrates how Bant colors unify two traditionally separate strategies (Auras and Equipment) through Blue's library manipulation, making them work as one cohesive engine",Teaches how library-top casting removes the card disadvantage problem that normally plagues Aura strategies — Galea draws and plays simultaneously,Teaches the core Aura vulnerability lesson (two-for-one risk) and how Galea's ability mitigates it by replacing the card as it's played,Excellent example for explaining the Aura card-disadvantage problem and how a commander ability can solve it; good Bant identity showcase,auras; equipment; voltron; library manipulation,Auras; Equipment; Top-of-library casting; Voltron
https://cardgamebase.com/commander-precons-2020-2021/,Adventures in the Forgotten Realms Commander,Draconic Rage,"Vrondiss, Rage of Ancients",,Red; Green,"Dragons, Enrage","A Vrondiss-led Gruul Dragon tribal deck that triggers Enrage to create 5/4 Dragon Spirit tokens whenever Vrondiss takes damage. Multiple strong backup commanders (Klauth for mana, Wulfgar for trigger doubling) provide alternate aggressive lines.","Klauth, Unrivaled Ancient; Wulfgar of Icewind Dale; Klauth's Will; Druid of Purification",Enrage on damage to create Dragon Spirit tokens; Dragon tribal combat focus; Klauth extra mana on attack; Wulfgar attack trigger doubling; dice rolling subtheme,dragons; tribal; Gruul; aggro; enrage,Dragon tribal,Enrage / dice rolling,Make big Dragons and attack; Vrondiss triggers Enrage to create Dragon Spirit tokens; backup commanders Klauth and Wulfgar offer alternate aggressive lines,Enrage,Dragons,3,2,1,5,1,1,2,1,1,1,3,1,5,3,"Dragon fans who want a Gruul deck with combat aggression and a clear, satisfying game plan; players who enjoy multiple strong backup commander options",Players who want a unique or unusual Dragon deck; this is a straightforward attack-with-Dragons strategy without much complexity,Gruul players who embody Red's dragon-fire aggression and Green's overwhelming creature power — the most direct expression of Gruul's combat identity,"Red's primal dragon energy and Green's unstoppable creature force merge in Vrondiss — Enrage turns damage into more Dragons, and more Dragons mean more damage",Shows how Gruul combines Red's love of Dragons with Green's ramp to consistently produce the largest creatures on the board earlier than any other color pair,"Very accessible: ramp with Green, cast Dragons with Red, attack with everything. The Enrage trigger teaches players to turn damage into advantage rather than just a cost","Teaches how Enrage creates a damage-into-value loop and how backup commanders (Klauth, Wulfgar) offer dramatically different aggressive lines from the same base deck",Strong beginner-accessible example for Dragon tribal and Gruul identity; good for showing how backup commanders can shift a deck's entire identity,dragons; tribal; aggro; ramp,Dragon tribal; Enrage; Ramp; Combat triggers
https://cardgamebase.com/commander-precons-2020-2021/,Adventures in the Forgotten Realms Commander,Dungeons of Death,Sefris of the Hidden Ways,,White; Blue; Black,Venture into the Dungeon,"A Sefris-led Esper Venture into the Dungeon deck that reanimates a creature card when a dungeon is completed. Venture triggers advance through three dungeon options with escalating rewards, and completion triggers Sefris's recursion ability. The definitive precon for learning the D&D dungeon mechanic.","Midnight Pathlighter; Minn, Wily Illusionist; Radiant Solar; Rod of Absorption",Venture into the Dungeon mechanic; dungeon completion triggers Sefris reanimation; three dungeon options with escalating rewards; graveyard recursion backup,dungeon; venture; Esper; reanimator; value,Venture into the Dungeon,Reanimation / graveyard,Progress through Dungeon cards via Venture triggers; Sefris reanimates creatures when you complete a dungeon; flexible into alternate strategies if dungeon support is insufficient,Venture into the Dungeon,unclear,2,4,1,2,3,3,1,1,1,1,1,2,2,4,Players curious about the Venture into the Dungeon mechanic and fans of the D&D flavor; those who enjoy reanimation as a backup win condition,"Players who want a mechanically tight, focused deck; Venture support was limited at release and the deck can feel inconsistent without upgrades","Esper players who value Blue's exploration of the unknown, White's structure, and Black's power over death — Sefris's dungeon-completion reanimation fits Black's graveyard identity with a D&D twist","Esper's White structure sets the dungeon path, Blue's curiosity drives the exploration, and Black collects the reward at the end — dungeon completion as a metaphor for Esper's methodical approach to power",Introduces the Venture mechanic and teaches players how progressive dungeon completion creates cumulative rewards — a lesson in patience and incremental value building,Teaches the Venture mechanic and how dungeon rooms create a sequential decision tree; also introduces reanimation as a flexible backup plan,Teaches players how to evaluate dungeon room choices based on current game state and how reanimation can close games independently of the dungeon strategy,Best deck for explaining Venture into the Dungeon and how dungeon mechanics work; valuable for players new to the D&D era of Magic,dungeon; reanimator; value engine,Venture into the Dungeon; Dungeon completion triggers; Reanimation
https://cardgamebase.com/commander-precons-2020-2021/,Adventures in the Forgotten Realms Commander,Planar Portal,"Prosper, Tome-Bound",,Black; Red,Playing cards from exile,"A Prosper-led Rakdos impulse draw deck that creates a Treasure token whenever a spell is cast from exile. Combines Cascade, Madness, Adventures, and other exile-cast mechanics to trigger Prosper's ability repeatedly. One of the most popular Commander 2021 commanders for its self-sustaining value engine.",Share the Spoils; Grim Hireling; Hurl Through Hell; Fevered Suspicion,Prosper Treasure generation on exile cast; impulse draw as primary card advantage; Cascade and Madness as exile-cast enablers; self-funding Treasure engine,exile casting; impulse draw; treasures; Rakdos; value,Impulse draw / exile casting,Treasure token generation,"Exile cards and cast them from exile; Prosper generates Treasure tokens each time you cast a spell from exile; rewards Cascade, Madness, Adventures and other exile-cast mechanics",Impulse draw,unclear,2,3,1,2,3,1,2,2,1,2,2,1,2,5,Players who enjoy impulse draw and exile-casting strategies; those who want a Rakdos value deck that generates Treasure tokens as a byproduct of its main strategy,Players who prefer drawing cards to hand and playing them normally; impulse draw requires a different mental model of resource management,"Rakdos players who want Black's resource exploitation and Red's impulsive casting combined — Prosper embodies both colors' relationship with temporary, use-it-now resources","Black's hunger for every available resource meets Red's impulse to act immediately — Prosper turns every exiled card into a Treasure, monetizing the very act of casting from exile","Demonstrates how exile functions as a second hand in Rakdos colors, and how Treasure tokens created by casting from exile create a self-funding value engine","Teaches impulse draw as a distinct card advantage paradigm — use it this turn or lose it, which trains players to evaluate tempo vs value in real time","Teaches how to build around exile casting by including Cascade, Madness, Adventures, and other exile-enabling mechanics as mutually reinforcing engine pieces",Excellent example for explaining impulse draw and how Treasure tokens function as mana acceleration; one of the most distinctive Rakdos precon identities,exile casting; impulse draw; treasures; value engine,Impulse draw; Exile casting; Treasure tokens; Cascade; Madness
https://cardgamebase.com/commander-precons-2020-2021/,Commander 2021 / Strixhaven Commander,Lorehold Legacies,"Osgir, the Reconstructor",,Red; White,Artifacts,"An Osgir-led Boros artifact deck widely praised as a landmark precon that finally gave Red-White a powerful non-aggro identity. Osgir sacrifices artifacts to create two copies from the graveyard when tapped, enabling recursive artifact loops. One of the strongest C21 precons out of the box.",Archeomancer's Map; Monologue Tax; Cursed Mirror,Artifact sacrifice for graveyard doubling via Osgir; artifact recursion and copying; Boros artifact identity milestone; strong out-of-box power,artifacts; sacrifice; Boros; reanimator; value,Artifact sacrifice and reanimation,Artifact value loops,Sacrifice artifacts to generate value; use Osgir's ability to reanimate and double artifacts from the graveyard; milestone Boros precon praised as a major power upgrade for the color pair,,unclear,2,3,1,2,4,3,1,5,1,1,2,1,2,4,Artifact players who want a Boros deck that finally delivers on the color pair's potential; players who enjoy graveyard artifact recursion with doubling payoffs,Players wanting traditional Boros aggro; this deck plays nothing like a typical Red-White combat deck,Boros players who feel constrained by the color pair's typical limitations — Osgir turns artifact sacrifice into a doubling engine that makes Boros feel as powerful as any other color combination,"White's orderly artifact construction and Red's creative destruction combine in Osgir — nothing is wasted, everything sacrificed is doubled and returned, making the battlefield a perpetual forge","Landmark example of how a single commander can redefine a color pair's identity — Osgir showed that Boros could be a powerful artifact combo deck, not just aggro",Teaches artifact sacrifice and recursion in a clean two-color context; Osgir's doubling ability is intuitive and makes the payoff of sacrificing artifacts immediately visible,Teaches how artifact sacrifice feeds recursion which enables further sacrifice — a self-sustaining loop that generates value every turn without needing external draw engines,Strong example of a milestone Boros precon; excellent for explaining how commanders can redefine color pair expectations and why Lorehold Legacies was praised as a breakthrough,artifacts; sacrifice; reanimator; value engine,Artifact sacrifice; Artifact reanimation; Doubling effects; Value loops
